doc_id,author,work_group,masked_occurrences,original_char_count,masked_char_count,split
Iorga_CalatoriiFranceziDinEpocaRegulamentuluiOrganic.txt,Iorga,Iorga__CalatoriiFranceziDinEpocaRegulamentuluiOrganic,0,13568,13568,validation
Iorga_CalatoriiNouaSiNouaLucrari.txt,Iorga,Iorga__CalatoriiNouaSiNouaLucrari,0,32737,32737,train
Iorga_CalatoriiRazboaielorTurcoPolone.txt,Iorga,Iorga__CalatoriiRazboaielorTurcoPolone,0,32703,32703,train
Iorga_CasatoriaLuiStefanLuareaHotinuluiSiAChilieiLupteleCuMatiasCorvinul.txt,Iorga,Iorga__CasatoriaLuiStefanLuareaHotinuluiSiAChilieiLupteleCuMatiasCorvinul,0,22167,22167,train
Iorga_CatastrofaRazboiului.txt,Iorga,Iorga__CatastrofaRazboiului,0,23602,23602,test
Iorga_CatreFratiiDinBasarabia.txt,Iorga,Iorga__CatreFratiiDinBasarabia,0,7301,7301,train
Iorga_CeAuFostBucurestii.txt,Iorga,Iorga__CeAuFostBucurestii,0,3687,3687,train
Iorga_CeaDintaiInvatatura.txt,Iorga,Iorga__CeaDintaiInvatatura,2,26251,26251,train
Iorga_CeiCareAuCreatRomania.txt,Iorga,Iorga__CeiCareAuCreatRomania,0,1303,1303,train
Iorga_CeiDintiiCalatoriInVeaculAlXivLea.txt,Iorga,Iorga__CeiDintiiCalatoriInVeaculAlXivLea,0,26278,26278,train
Iorga_CelDintaiMediuOrasul.txt,Iorga,Iorga__CelDintaiMediuOrasul,0,13502,13502,train
Iorga_CeleDintaiuLegaturiCuPoloniiImpacareaBoierilor.txt,Iorga,Iorga__CeleDintaiuLegaturiCuPoloniiImpacareaBoierilor,0,8007,8007,test
Iorga_CeleDintiiAlcatuiriBisericesti.txt,Iorga,Iorga__CeleDintiiAlcatuiriBisericesti,0,17741,17741,train
Iorga_Cernavoda.txt,Iorga,Iorga__Cernavoda,0,1540,1540,train
Iorga_CernetiTopolnita.txt,Iorga,Iorga__CernetiTopolnita,0,1840,1840,validation
Iorga_CetateaOteluluiChicago.txt,Iorga,Iorga__CetateaOteluluiChicago,0,12219,12219,train
Iorga_Cimpulung.txt,Iorga,Iorga__Cimpulung,0,3236,3236,train
Iorga_CitevaLuniDeOportunism.txt,Iorga,Iorga__CitevaLuniDeOportunism,0,9611,9611,train
Iorga_CitivaCalatoriDeLaSfirsitulVeaculuiAlXviiiLea.txt,Iorga,Iorga__CitivaCalatoriDeLaSfirsitulVeaculuiAlXviiiLea,0,11383,11383,train
Iorga_Cluj.txt,Iorga,Iorga__Cluj,0,1129,1129,train
Iorga_CoastaSpaniola.txt,Iorga,Iorga__CoastaSpaniola,0,3396,3396,train
Iorga_ComemorareaPierderiiBasarabiei.txt,Iorga,Iorga__ComemorareaPierderiiBasarabiei,0,9737,9737,validation
Iorga_Constanta.txt,Iorga,Iorga__Constanta,0,5067,5067,validation
Iorga_ContinuitateaSpirituluiRomanescInBasarabia.txt,Iorga,Iorga__ContinuitateaSpirituluiRomanescInBasarabia,0,26989,26989,train
Iorga_Cozia.txt,Iorga,Iorga__Cozia,0,4803,4803,train
Iorga_Craiova.txt,Iorga,Iorga__Craiova,0,2816,2816,train
Iorga_CuPrilejulDizolvariiDumeiRusesti.txt,Iorga,Iorga__CuPrilejulDizolvariiDumeiRusesti,0,2774,2774,train
Iorga_Dambovita.txt,Iorga,Iorga__Dambovita,0,32711,32711,test
Iorga_DeACurmezisulAmericei.txt,Iorga,Iorga__DeACurmezisulAmericei,0,9960,9960,train
Iorga_DeLaBrasovLaFagaras.txt,Iorga,Iorga__DeLaBrasovLaFagaras,0,2095,2095,train
Iorga_DeLaCimpulungLaGranitaRucarDragoslaveleGuraDimbovicioarei.txt,Iorga,Iorga__DeLaCimpulungLaGranitaRucarDragoslaveleGuraDimbovicioarei,0,18299,18299,train
Iorga_DeLaHategLaGradisteSiLaCetateaLuiDecebal.txt,Iorga,Iorga__DeLaHategLaGradisteSiLaCetateaLuiDecebal,0,10702,10702,train
Iorga_DeLaMoinestiLaBacau.txt,Iorga,Iorga__DeLaMoinestiLaBacau,0,1939,1939,train
Iorga_DeLaNasaudLaBistrita.txt,Iorga,Iorga__DeLaNasaudLaBistrita,0,1925,1925,train
Iorga_DeLaPredealLaBrasov.txt,Iorga,Iorga__DeLaPredealLaBrasov,0,1122,1122,train
Iorga_DeLaRodnaLaViseu.txt,Iorga,Iorga__DeLaRodnaLaViseu,0,7353,7353,train
Iorga_DeLaSamanatorulLaRazboiulBalcanic.txt,Iorga,Iorga__DeLaSamanatorulLaRazboiulBalcanic,0,32735,32735,train
Iorga_DeLaTirgovisteLaCimpulung.txt,Iorga,Iorga__DeLaTirgovisteLaCimpulung,0,6452,6452,train
Iorga_DesavarsireaUnuiCrezPoliticSiSocial.txt,Iorga,Iorga__DesavarsireaUnuiCrezPoliticSiSocial,0,32730,32730,train
Iorga_DespreBasarabia.txt,Iorga,Iorga__DespreBasarabia,0,11527,11527,test
Iorga_DesvoltareaImperialismuluiContemporan.txt,Iorga,Iorga__DesvoltareaImperialismuluiContemporan,0,32733,32733,validation
Iorga_DimitrieCMoruzi.txt,Iorga,Iorga__DimitrieCMoruzi,0,2877,2877,train
Iorga_DimitrieCantemirSiMoldovaSa.txt,Iorga,Iorga__DimitrieCantemirSiMoldovaSa,0,32711,32711,train
Iorga_DoiCalatoriAustrieciSulzerSiRaicevich.txt,Iorga,Iorga__DoiCalatoriAustrieciSulzerSiRaicevich,0,32708,32708,train
Iorga_Doljul.txt,Iorga,Iorga__Doljul,0,32725,32725,train
Iorga_DomniaLuiPetruVodaAronUcigasulLuiBogdanVoda.txt,Iorga,Iorga__DomniaLuiPetruVodaAronUcigasulLuiBogdanVoda,0,16775,16775,train
Iorga_Dragomirna.txt,Iorga,Iorga__Dragomirna,0,6913,6913,train
Iorga_DregatoriileRomanestiInVeacurileAlXivLeaPinaInAlXviLea.txt,Iorga,Iorga__DregatoriileRomanestiInVeacurileAlXivLeaPinaInAlXviLea,0,24181,24181,train
Iorga_DupaLicenta.txt,Iorga,Iorga__DupaLicenta,0,28041,28041,train
Iorga_DureriSiSperanteDinBasarabia.txt,Iorga,Iorga__DureriSiSperanteDinBasarabia,0,5787,5787,train
Iorga_EpocaLuiMihaiViteazulInMarturiileCalatorilor.txt,Iorga,Iorga__EpocaLuiMihaiViteazulInMarturiileCalatorilor,0,20524,20524,train
Iorga_EpocaMovilestilorInPaginileDeCalatori.txt,Iorga,Iorga__EpocaMovilestilorInPaginileDeCalatori,0,9793,9793,train
Iorga_Falticeni.txt,Iorga,Iorga__Falticeni,0,1722,1722,train
Iorga_Focsani.txt,Iorga,Iorga__Focsani,0,1990,1990,test
Iorga_Giurgiu.txt,Iorga,Iorga__Giurgiu,0,2577,2577,validation
Iorga_Gorjul.txt,Iorga,Iorga__Gorjul,0,32705,32705,train
Iorga_GrupDeRomaniAmericani.txt,Iorga,Iorga__GrupDeRomaniAmericani,0,4611,4611,train
Iorga_Humor.txt,Iorga,Iorga__Humor,0,2567,2567,train
Iorga_Hunedoara.txt,Iorga,Iorga__Hunedoara,0,2610,2610,validation
Iorga_HureziBistritaArnota.txt,Iorga,Iorga__HureziBistritaArnota,0,7501,7501,train
Iorga_Husi.txt,Iorga,Iorga__Husi,0,1282,1282,train
Iorga_Iasi.txt,Iorga,Iorga__Iasi,0,8144,8144,train
Iorga_IdeiSiLecturi.txt,Iorga,Iorga__IdeiSiLecturi,1,31859,31859,test
Iorga_ImprejurimiAleBrasovuluiTimpaRisnov.txt,Iorga,Iorga__ImprejurimiAleBrasovuluiTimpaRisnov,0,3407,3407,train
Iorga_ImprejurimileCapitalei.txt,Iorga,Iorga__ImprejurimileCapitalei,0,3656,3656,train
Iorga_ImprejurimileTurzii.txt,Iorga,Iorga__ImprejurimileTurzii,0,1526,1526,test
Iorga_InCeasulBiruintii.txt,Iorga,Iorga__InCeasulBiruintii,0,14158,14158,train
Iorga_InFataPrimuluiRazboi.txt,Iorga,Iorga__InFataPrimuluiRazboi,0,32725,32725,train
Iorga_InJurulBucurestilor.txt,Iorga,Iorga__InJurulBucurestilor,0,7861,7861,validation
Iorga_InainteDeIntemeiereaDomniilor.txt,Iorga,Iorga__InainteDeIntemeiereaDomniilor,0,25153,25153,train
Iorga_IncaUnulPreotulMateevici.txt,Iorga,Iorga__IncaUnulPreotulMateevici,0,3616,3616,validation
Iorga_InformatoriCatoliciInainteDeDomniaBrancoveanului.txt,Iorga,Iorga__InformatoriCatoliciInainteDeDomniaBrancoveanului,0,32697,32697,train
Iorga_InsemnatateaTinuturilorDePestePrut.txt,Iorga,Iorga__InsemnatateaTinuturilorDePestePrut,0,27739,27739,train
Iorga_InstalareaNouluiRegim.txt,Iorga,Iorga__InstalareaNouluiRegim,0,12324,12324,validation
Iorga_IntaiiAniDeProfesorat.txt,Iorga,Iorga__IntaiiAniDeProfesorat,1,32736,32736,train
Iorga_InterventiaMilitaraARomaniei.txt,Iorga,Iorga__InterventiaMilitaraARomaniei,0,16388,16388,validation
Iorga_IntrOZiDeAprilieSpreCaldarusaniSnagovTiganesti.txt,Iorga,Iorga__IntrOZiDeAprilieSpreCaldarusaniSnagovTiganesti,0,10609,10609,validation
Iorga_IstoriaBasarabieiPanaLaStefanCelMareDomnulMoldovei.txt,Iorga,Iorga__IstoriaBasarabieiPanaLaStefanCelMareDomnulMoldovei,0,11349,11349,validation
Iorga_IstoriaLiteraturiiRomanesti.txt,Iorga,Iorga__IstoriaLiteraturiiRomanesti,0,32718,32718,test
Iorga_IstoriaLuiStefanCelMare.txt,Iorga,Iorga__IstoriaLuiStefanCelMare,0,24350,24350,train
Iorga_JaleaPentruBasarabiaPierduta.txt,Iorga,Iorga__JaleaPentruBasarabiaPierduta,0,1929,1929,train
Iorga_LaGranitaMexicului.txt,Iorga,Iorga__LaGranitaMexicului,0,10717,10717,train
Iorga_Liceul.txt,Iorga,Iorga__Liceul,0,32726,32726,train
Iorga_LiteraturaRomanaNecunoscuta.txt,Iorga,Iorga__LiteraturaRomanaNecunoscuta,0,12055,12055,train
Iorga_LiubaDimitriev.txt,Iorga,Iorga__LiubaDimitriev,0,1043,1043,train
Iorga_LosAngeles.txt,Iorga,Iorga__LosAngeles,0,5142,5142,train
Iorga_LuptaDeLaDumbravaRosie.txt,Iorga,Iorga__LuptaDeLaDumbravaRosie,0,26940,26940,train
Iorga_LuptaDinUrmaPentruPocutia.txt,Iorga,Iorga__LuptaDinUrmaPentruPocutia,0,17761,17761,train
Iorga_LuptaPentruScaunulLuiAlexandruCelBun.txt,Iorga,Iorga__LuptaPentruScaunulLuiAlexandruCelBun,0,15122,15122,train
Iorga_LupteleCeleDintaiuCuPolonii.txt,Iorga,Iorga__LupteleCeleDintaiuCuPolonii,0,14372,14372,train
Iorga_LupteleLuiStefanCuTatariiAmenintariTurcestiCladireaManastiriiPutna.txt,Iorga,Iorga__LupteleLuiStefanCuTatariiAmenintariTurcestiCladireaManastiriiPutna,0,32725,32725,train
Iorga_LupteleLuiVladTepesCuTurciiIncercareaLuiStefanDeAILuaChilia.txt,Iorga,Iorga__LupteleLuiVladTepesCuTurciiIncercareaLuiStefanDeAILuaChilia,0,32724,32724,test
Iorga_ManastireaDinDealViforita.txt,Iorga,Iorga__ManastireaDinDealViforita,0,2160,2160,train
Iorga_ManastireaDintrUnLemn.txt,Iorga,Iorga__ManastireaDintrUnLemn,0,4276,4276,train
Iorga_ManastireaSecuDuraulPeCeahlauValeaBistritei.txt,Iorga,Iorga__ManastireaSecuDuraulPeCeahlauValeaBistritei,0,43581,43581,train
Iorga_ManastireaStrehaia.txt,Iorga,Iorga__ManastireaStrehaia,0,2017,2017,train
Iorga_ManastirileDeLingaIasi.txt,Iorga,Iorga__ManastirileDeLingaIasi,0,6241,6241,validation
Iorga_ManastirileDinNeamt.txt,Iorga,Iorga__ManastirileDinNeamt,0,12160,12160,train
Iorga_MarileSchimbariPolitice.txt,Iorga,Iorga__MarileSchimbariPolitice,0,32734,32734,train
Iorga_MarturiAiLupteiDeLaPrut1711.txt,Iorga,Iorga__MarturiAiLupteiDeLaPrut1711,0,15104,15104,test
Iorga_Medias.txt,Iorga,Iorga__Medias,0,1405,1405,train
Iorga_Mehedinti.txt,Iorga,Iorga__Mehedinti,0,32705,32705,train
Iorga_MisionarulBandiniInMoldovaLuiVasileLupu.txt,Iorga,Iorga__MisionarulBandiniInMoldovaLuiVasileLupu,0,32703,32703,test
Iorga_MoarteaLuiStefanCelMare.txt,Iorga,Iorga__MoarteaLuiStefanCelMare,0,7963,7963,test
Iorga_MoldovaDinADouaJumatateASecoluluiAlXivLea.txt,Iorga,Iorga__MoldovaDinADouaJumatateASecoluluiAlXivLea,0,32721,32721,train
Iorga_MoldovaDinPrimaJumatateASecoluluiAlXviLeaConsideratiiGenerale.txt,Iorga,Iorga__MoldovaDinPrimaJumatateASecoluluiAlXviLeaConsideratiiGenerale,0,17505,17505,train
Iorga_MoldovaLuiStefanCelMare.txt,Iorga,Iorga__MoldovaLuiStefanCelMare,0,28978,28978,train
Iorga_MoldovaPanaLaAlexandruCelBun.txt,Iorga,Iorga__MoldovaPanaLaAlexandruCelBun,0,14169,14169,validation
Iorga_Moldovita.txt,Iorga,Iorga__Moldovita,0,6849,6849,train
Iorga_MulteDrumuriStraine.txt,Iorga,Iorga__MulteDrumuriStraine,0,32727,32727,train
Iorga_Muscelul.txt,Iorga,Iorga__Muscelul,0,32716,32716,train
Iorga_Nasaud.txt,Iorga,Iorga__Nasaud,0,2325,2325,train
Iorga_NewYork.txt,Iorga,Iorga__NewYork,0,32695,32695,train
Iorga_NoileGreutatiBudgetare.txt,Iorga,Iorga__NoileGreutatiBudgetare,0,11847,11847,validation
Iorga_OBunaRomancaBasarabeancaDomnicaDonici.txt,Iorga,Iorga__OBunaRomancaBasarabeancaDomnicaDonici,0,1035,1035,test
Iorga_OCarteDespreBasarabiaSiImprejurarileNouaDinRusia.txt,Iorga,Iorga__OCarteDespreBasarabiaSiImprejurarileNouaDinRusia,0,6567,6567,test
Iorga_OIncercareNeinteleasaSiNesprijinita.txt,Iorga,Iorga__OIncercareNeinteleasaSiNesprijinita,0,18304,18304,train
Iorga_ONouaViataPoliticaBloculDeGuvern.txt,Iorga,Iorga__ONouaViataPoliticaBloculDeGuvern,0,32736,32736,train
Iorga_ONouacrizaInutila.txt,Iorga,Iorga__ONouacrizaInutila,0,18384,18384,train
Iorga_OVaraDePiriCalomniiSiIntrigi.txt,Iorga,Iorga__OVaraDePiriCalomniiSiIntrigi,0,5272,5272,validation
Iorga_OVesteBunaDinBasarabia.txt,Iorga,Iorga__OVesteBunaDinBasarabia,0,2297,2297,train
Iorga_OcnaSibiului.txt,Iorga,Iorga__OcnaSibiului,0,2415,2415,train
Iorga_OfiteriRusoFranceziSiRusiDespreRazboaieleDin178992Si18021806.txt,Iorga,Iorga__OfiteriRusoFranceziSiRusiDespreRazboaieleDin178992Si18021806,0,18406,18406,train
Iorga_Oltul.txt,Iorga,Iorga__Oltul,0,3571,3571,train
Iorga_OperaLuiDelChiaro.txt,Iorga,Iorga__OperaLuiDelChiaro,0,30864,30864,train
Iorga_Orastie.txt,Iorga,Iorga__Orastie,0,1761,1761,train
Iorga_OrasulFagaras.txt,Iorga,Iorga__OrasulFagaras,0,3657,3657,train
Iorga_OrizonturiMostenite.txt,Iorga,Iorga__OrizonturiMostenite,3,15253,15253,validation
Iorga_OsteneliDeIstoric.txt,Iorga,Iorga__OsteneliDeIstoric,1,32725,32725,train
Iorga_PaginileAlexandrineiMihaescu.txt,Iorga,Iorga__PaginileAlexandrineiMihaescu,0,5821,5821,test
Iorga_PanegiriculLuiStefanCelMare.txt,Iorga,Iorga__PanegiriculLuiStefanCelMare,0,5935,5935,validation
Iorga_Parahauti.txt,Iorga,Iorga__Parahauti,0,1913,1913,train
Iorga_Parlamentul.txt,Iorga,Iorga__Parlamentul,0,5031,5031,train
Iorga_PavelGore.txt,Iorga,Iorga__PavelGore,0,2012,2012,train
Iorga_PavilionulBasarabiei.txt,Iorga,Iorga__PavilionulBasarabiei,0,951,951,train
Iorga_PeCoasteleItaliei.txt,Iorga,Iorga__PeCoasteleItaliei,0,5118,5118,train
Iorga_PeDunareGalati.txt,Iorga,Iorga__PeDunareGalati,0,1607,1607,test
Iorga_PeOceanulSingur.txt,Iorga,Iorga__PeOceanulSingur,0,4324,4324,train
Iorga_PeValeaJiuluiSpreHotar.txt,Iorga,Iorga__PeValeaJiuluiSpreHotar,0,2458,2458,test
Iorga_PentruBasarabia.txt,Iorga,Iorga__PentruBasarabia,0,992,992,train
Iorga_Petrauti.txt,Iorga,Iorga__Petrauti,0,3477,3477,test
Iorga_Ploiesti.txt,Iorga,Iorga__Ploiesti,0,1209,1209,train
Iorga_Pobrata.txt,Iorga,Iorga__Pobrata,0,6987,6987,train
Iorga_PrimePreocupatiiPoliticeSiNationale.txt,Iorga,Iorga__PrimePreocupatiiPoliticeSiNationale,0,22460,22460,validation
Iorga_PrimePublicatii.txt,Iorga,Iorga__PrimePublicatii,1,32739,32739,test
Iorga_PrimiiAniDeScoala.txt,Iorga,Iorga__PrimiiAniDeScoala,0,24563,24563,train
Iorga_Putna.txt,Iorga,Iorga__Putna,0,12655,12655,train
Iorga_Rasinari.txt,Iorga,Iorga__Rasinari,0,1150,1150,validation
Iorga_RazboiulRusoTurcDin18061812InDescriereaCalatorilorStraini.txt,Iorga,Iorga__RazboiulRusoTurcDin18061812InDescriereaCalatorilorStraini,0,24913,24913,train
Iorga_RedeschidereaParlamentului.txt,Iorga,Iorga__RedeschidereaParlamentului,0,4242,4242,train
Iorga_RegeleSiRostulLui.txt,Iorga,Iorga__RegeleSiRostulLui,0,5555,5555,train
Iorga_RestaurareaPrimaCrizaDeGuvern.txt,Iorga,Iorga__RestaurareaPrimaCrizaDeGuvern,0,13492,13492,test
Iorga_RimnicuSarat.txt,Iorga,Iorga__RimnicuSarat,0,2977,2977,train
Iorga_Rodna.txt,Iorga,Iorga__Rodna,0,835,835,validation
Iorga_Roman.txt,Iorga,Iorga__Roman,0,8151,8151,train
Iorga_Romanati.txt,Iorga,Iorga__Romanati,0,18293,18293,validation
Iorga_SacrificiulPinaLaDeschidereaNouluiParlament.txt,Iorga,Iorga__SacrificiulPinaLaDeschidereaNouluiParlament,0,10570,10570,train
Iorga_SanFrancisco.txt,Iorga,Iorga__SanFrancisco,0,7939,7939,train
Iorga_Seful.txt,Iorga,Iorga__Seful,1,16213,16213,test
Iorga_SesiuneaParlamentuluiDinIunie.txt,Iorga,Iorga__SesiuneaParlamentuluiDinIunie,0,5541,5541,train
Iorga_SfirsitDeVacanteIntreAlteIntrigiSiInsulte.txt,Iorga,Iorga__SfirsitDeVacanteIntreAlteIntrigiSiInsulte,1,11425,11425,train
Iorga_SfirsitulAgonieiDeRegim.txt,Iorga,Iorga__SfirsitulAgonieiDeRegim,0,5992,5992,train
Iorga_Sibiu.txt,Iorga,Iorga__Sibiu,0,3575,3575,test
Iorga_Sighet.txt,Iorga,Iorga__Sighet,0,9737,9737,train
Iorga_Sighisoara.txt,Iorga,Iorga__Sighisoara,0,1489,1489,train
Iorga_Sinaia.txt,Iorga,Iorga__Sinaia,0,3834,3834,train
Iorga_Siret.txt,Iorga,Iorga__Siret,0,1706,1706,test
Iorga_SituatiaFinanciara.txt,Iorga,Iorga__SituatiaFinanciara,0,14036,14036,train
Iorga_SpreAiNostri.txt,Iorga,Iorga__SpreAiNostri,0,27014,27014,train
Iorga_SpreBaiaMare.txt,Iorga,Iorga__SpreBaiaMare,0,1823,1823,validation
Iorga_SpreBotosani.txt,Iorga,Iorga__SpreBotosani,0,2625,2625,train
Iorga_SpreBraila.txt,Iorga,Iorga__SpreBraila,0,8722,8722,test
Iorga_SpreCasinDeLaCasinLaAdjud.txt,Iorga,Iorga__SpreCasinDeLaCasinLaAdjud,0,8770,8770,train
Iorga_SpreChicagoPrinFurnaleleVesnice.txt,Iorga,Iorga__SpreChicagoPrinFurnaleleVesnice,0,3569,3569,validation
Iorga_SpreDeva.txt,Iorga,Iorga__SpreDeva,0,1132,1132,train
Iorga_SpreGiurgiu.txt,Iorga,Iorga__SpreGiurgiu,0,3811,3811,train
Iorga_SpreHateg.txt,Iorga,Iorga__SpreHateg,0,1630,1630,validation
Iorga_SpreHirlau.txt,Iorga,Iorga__SpreHirlau,0,2508,2508,train
Iorga_SpreLotru.txt,Iorga,Iorga__SpreLotru,0,3891,3891,validation
Iorga_SpreMaramures.txt,Iorga,Iorga__SpreMaramures,0,6249,6249,train
Iorga_SpreOdobestiSiMiera.txt,Iorga,Iorga__SpreOdobestiSiMiera,0,3958,3958,validation
Iorga_SpreOradeaOradea.txt,Iorga,Iorga__SpreOradeaOradea,0,2144,2144,train
Iorga_SprePiatra.txt,Iorga,Iorga__SprePiatra,0,4815,4815,train
Iorga_SpreRadauti.txt,Iorga,Iorga__SpreRadauti,0,3129,3129,train
Iorga_SpreRazboiulDeUnitateNationala.txt,Iorga,Iorga__SpreRazboiulDeUnitateNationala,0,23864,23864,train
Iorga_SpreRimnic.txt,Iorga,Iorga__SpreRimnic,0,3652,3652,train
Iorga_SpreSatuMareSatuMare.txt,Iorga,Iorga__SpreSatuMareSatuMare,0,1324,1324,train
Iorga_SpreSibiu.txt,Iorga,Iorga__SpreSibiu,0,1794,1794,validation
Iorga_SpreSlanic.txt,Iorga,Iorga__SpreSlanic,0,5436,5436,train
Iorga_SpreSuceavaSuceava.txt,Iorga,Iorga__SpreSuceavaSuceava,0,9135,9135,test
Iorga_SpreSulina.txt,Iorga,Iorga__SpreSulina,0,2490,2490,train
Iorga_SpreTirguFrumos.txt,Iorga,Iorga__SpreTirguFrumos,0,2265,2265,train
Iorga_SpreTirguJiuTismana.txt,Iorga,Iorga__SpreTirguJiuTismana,0,6807,6807,train
Iorga_SpreTulcea.txt,Iorga,Iorga__SpreTulcea,0,4604,4604,train
Iorga_SpreTurnuMagurele.txt,Iorga,Iorga__SpreTurnuMagurele,0,1071,1071,train
Iorga_SpreWashington.txt,Iorga,Iorga__SpreWashington,0,6789,6789,train
Iorga_StefanCelMareInLiteraturaPoporuluiPomenireaLuiInTimpurileDinUrma.txt,Iorga,Iorga__StefanCelMareInLiteraturaPoporuluiPomenireaLuiInTimpurileDinUrma,0,13335,13335,validation
Iorga_StefanCelMareLaCronicari.txt,Iorga,Iorga__StefanCelMareLaCronicari,0,3785,3785,train
Iorga_StefanCelMareSiScoalaLiteraraNoua.txt,Iorga,Iorga__StefanCelMareSiScoalaLiteraraNoua,0,4790,4790,validation
Iorga_StrainiiLaNoiDupaAdeverireaCalatorilor.txt,Iorga,Iorga__StrainiiLaNoiDupaAdeverireaCalatorilor,0,30931,30931,train
Iorga_Straja.txt,Iorga,Iorga__Straja,0,2534,2534,train
Iorga_Sucevita.txt,Iorga,Iorga__Sucevita,0,11791,11791,train
Iorga_SufletulRomanescInBasarabiaDupaAnexare.txt,Iorga,Iorga__SufletulRomanescInBasarabiaDupaAnexare,0,14357,14357,validation
Iorga_SuptPetruRaresInMoldova.txt,Iorga,Iorga__SuptPetruRaresInMoldova,0,23344,23344,train
Iorga_TaraMoldoveiPanaLaStefanCelMare.txt,Iorga,Iorga__TaraMoldoveiPanaLaStefanCelMare,0,10320,10320,train
Iorga_TaraRomaneascaSuptNeagoeBasarab.txt,Iorga,Iorga__TaraRomaneascaSuptNeagoeBasarab,0,19609,19609,train
Iorga_Teleormanul.txt,Iorga,Iorga__Teleormanul,0,14042,14042,test
Iorga_TerileNoastreInADouaJumatateAVeaculuiAlXviLea.txt,Iorga,Iorga__TerileNoastreInADouaJumatateAVeaculuiAlXviLea,0,25269,25269,test
Iorga_TerileNoastreSuptInfluentaTurceasca.txt,Iorga,Iorga__TerileNoastreSuptInfluentaTurceasca,0,18406,18406,train
Iorga_TinutIndianMarileCan╠âoane.txt,Iorga,Iorga__TinutIndianMarileCan╠âoane,0,5057,5057,train
Iorga_Tirgoviste.txt,Iorga,Iorga__Tirgoviste,0,8173,8173,train
Iorga_TirguOcna.txt,Iorga,Iorga__TirguOcna,0,3008,3008,train
Iorga_TreiAniDeStrainatate.txt,Iorga,Iorga__TreiAniDeStrainatate,0,32738,32738,train
Iorga_TreiCalatoriFranceziLaNoi.txt,Iorga,Iorga__TreiCalatoriFranceziLaNoi,0,32707,32707,train
Iorga_Turda.txt,Iorga,Iorga__Turda,0,1935,1935,train
Iorga_TurnuMagurele.txt,Iorga,Iorga__TurnuMagurele,0,4114,4114,train
Iorga_TurnuSeverin.txt,Iorga,Iorga__TurnuSeverin,0,893,893,train
Iorga_UltimeleConstatariBudgetareSiGestulDeOmOnestAlPlecarii.txt,Iorga,Iorga__UltimeleConstatariBudgetareSiGestulDeOmOnestAlPlecarii,1,12660,12660,test
Iorga_UnArheologEnglezInBucurestiiLuiBrancoveanu.txt,Iorga,Iorga__UnArheologEnglezInBucurestiiLuiBrancoveanu,0,8332,8332,test
Iorga_UnBasarabeanMitropolitAlMoldovei.txt,Iorga,Iorga__UnBasarabeanMitropolitAlMoldovei,0,2848,2848,train
Iorga_UnCalatorItalianInainteDeMihaiViteazulBotero.txt,Iorga,Iorga__UnCalatorItalianInainteDeMihaiViteazulBotero,0,17850,17850,train
Iorga_UnCalatorSirianInPrincipateLaJumatateaVeaculuiAlXviiLea.txt,Iorga,Iorga__UnCalatorSirianInPrincipateLaJumatateaVeaculuiAlXviiLea,0,32717,32717,train
Iorga_UnCentenar.txt,Iorga,Iorga__UnCentenar,0,1617,1617,train
Iorga_UnIntermezzoDeRenastereApuseanaInMoldova.txt,Iorga,Iorga__UnIntermezzoDeRenastereApuseanaInMoldova,0,31992,31992,validation
Iorga_UnLuptatorPentruDreptSimionMurafa.txt,Iorga,Iorga__UnLuptatorPentruDreptSimionMurafa,0,3616,3616,train
Iorga_UnMareBinefacatorAlCulturiiRomanestiVasileStroescu.txt,Iorga,Iorga__UnMareBinefacatorAlCulturiiRomanestiVasileStroescu,0,2980,2980,test
Iorga_UnNaturalistGermanPrinBucovinaArdealSiMoldovaLaSfirsitulSecoluluiAlXviiiLea.txt,Iorga,Iorga__UnNaturalistGermanPrinBucovinaArdealSiMoldovaLaSfirsitulSecoluluiAlXviiiLea,0,27460,27460,train
Iorga_UnOmDinBasarabiaDonici.txt,Iorga,Iorga__UnOmDinBasarabiaDonici,0,1624,1624,validation
Iorga_UnPoetBasarabeanCStamati.txt,Iorga,Iorga__UnPoetBasarabeanCStamati,0,10063,10063,train
Iorga_UnUltimMomentDeOptimism.txt,Iorga,Iorga__UnUltimMomentDeOptimism,0,4316,4316,train
Iorga_UnVechiBasarabeanZamfirArbore.txt,Iorga,Iorga__UnVechiBasarabeanZamfirArbore,0,1676,1676,train
Iorga_UniversitateaDeAcasa.txt,Iorga,Iorga__UniversitateaDeAcasa,1,32733,32733,test
Iorga_Valcea.txt,Iorga,Iorga__Valcea,0,32706,32706,train
Iorga_Vaslui.txt,Iorga,Iorga__Vaslui,0,780,780,train
Iorga_VestiDinBasarabia.txt,Iorga,Iorga__VestiDinBasarabia,0,7808,7808,test
Iorga_VizanteaSiSoveja.txt,Iorga,Iorga__VizanteaSiSoveja,0,6817,6817,train
Iorga_VizitaOfiterilorRomaniInRusia.txt,Iorga,Iorga__VizitaOfiterilorRomaniInRusia,0,1695,1695,train
Iorga_Voronet.txt,Iorga,Iorga__Voronet,0,8133,8133,train
Iorga_VremuriPoliticeTulburi.txt,Iorga,Iorga__VremuriPoliticeTulburi,0,32733,32733,train
Iorga_Washington.txt,Iorga,Iorga__Washington,0,11119,11119,train
Iorga_ZiareBasarabene.txt,Iorga,Iorga__ZiareBasarabene,0,1922,1922,validation
